genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_002202035.1,PRJNA389959,ASM220203v1,Complete Genome,na,SAMN07211386,2017-06-20,GCA_002202035.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002202035.1,,yes,major,subtilis,SRCM101392,Microbial Institute for Fermentation Industry,135461,ncbi
GCF_003665315.1,PRJNA495426,ASM366531v1,Complete Genome,na,SAMN10225254,2018-10-17,GCA_003665315.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665315.1,,yes,major,subtilis,N2-2,National Institute of Agricultural Sciences,135461,ncbi
GCF_003665355.1,PRJNA495427,ASM366535v1,Complete Genome,na,SAMN10225269,2018-10-17,GCA_003665355.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665355.1,,yes,major,subtilis,N3-1,National Institute of Agricultural Sciences,135461,ncbi
GCF_003665295.1,PRJNA495429,ASM366529v1,Complete Genome,na,SAMN10225276,2018-10-17,GCA_003665295.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665295.1,,yes,major,subtilis,N4-2,National Institute of Agricultural Sciences,135461,ncbi
GCF_003665335.1,PRJNA495425,ASM366533v1,Complete Genome,na,SAMN10225190,2018-10-17,GCA_003665335.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665335.1,,yes,major,subtilis,N1-1,National Institute of Agricultural Sciences,135461,ncbi
GCF_024585045.1,PRJNA733820,ASM2458504v1,Complete Genome,na,SAMN19459936,2022-08-08,GCA_024585045.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_024585045.1,,yes,major,subtilis,ps4100,ProxEnRem Inc.,135461,ncbi
GCF_018986855.1,PRJNA736843,ASM1898685v1,Complete Genome,na,SAMN19667020,2021-06-22,GCA_018986855.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_018986855.1,,yes,major,subtilis,Miz-8,Sri Ramachandra Institute of Higher Education and Research,135461,ncbi
GCF_024507835.1,PRJNA607328,ASM2450783v1,Complete Genome,na,SAMN29939554,2022-08-03,GCA_024507835.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_024507835.1,,yes,major,subtilis,BGSC 10A5,Lawrence Berkeley National Laboratory,135461,ncbi
GCF_002201995.1,PRJNA389633,ASM220199v1,Complete Genome,na,SAMN07204274,2017-06-20,GCA_002201995.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002201995.1,,yes,major,subtilis,SRCM100333,Microbial Institute for Fermentation Industry,135461,ncbi
GCF_012648345.1,PRJNA616328,ASM1264834v1,Complete Genome,na,SAMN14479757,2020-04-22,GCA_012648345.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_012648345.1,,yes,major,subtilis,UCMB5021,University of Pretoria,135461,ncbi
GCF_012648205.1,PRJNA616328,ASM1264820v1,Complete Genome,na,SAMN14479758,2020-04-22,GCA_012648205.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_012648205.1,,yes,major,subtilis,UCMB5121,University of Pretoria,135461,ncbi
GCF_001541905.1,PRJNA309082,ASM154190v1,Complete Genome,na,SAMN04420251,2016-01-27,GCA_001541905.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001541905.1,,yes,major,subtilis,CU1050,Massachusetts Institute of Technology,135461,ncbi
GCF_001465815.1,PRJNA305223,ASM146581v1,Complete Genome,na,SAMN04320556,2015-12-14,GCA_001465815.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001465815.1,,yes,major,subtilis,BSD-2,Hebei Academy of Science,135461,ncbi
GCF_014298115.1,PRJNA658161,ASM1429811v1,Complete Genome,na,SAMN15860571,2020-08-26,GCA_014298115.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_014298115.1,,yes,major,subtilis,ONU 559,Odessa National after I.I. Mechnikov,135461,ncbi
GCF_002173715.1,PRJNA386756,ASM217371v1,Complete Genome,na,SAMN07125938,2017-06-06,GCA_002173715.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002173715.1,,yes,major,subtilis,SRCM100757,Microbial Institiue for Fermentation Industry,135461,ncbi
GCF_002201955.1,PRJNA389629,ASM220195v1,Complete Genome,na,SAMN07204268,2017-06-20,GCA_002201955.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002201955.1,,yes,major,subtilis,SRCM100761,Microbial Institute for Fermentation Industry,135461,ncbi
GCF_002173695.1,PRJNA386755,ASM217369v1,Complete Genome,na,SAMN07125937,2017-06-06,GCA_002173695.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002173695.1,,yes,major,subtilis,SRCM101444,Microbial Institiue for Fermentation Industry,135461,ncbi
GCF_001660525.1,PRJNA322253,ASM166052v1,Complete Genome,na,SAMN05150066,2016-06-09,GCA_001660525.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001660525.1,,yes,major,subtilis,delta6,University of Goettingen,135461,ncbi
GCF_001750745.1,PRJNA343182,ASM175074v1,Chromosome,na,SAMN05781320,2016-10-03,GCA_001750745.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001750745.1,,yes,major,subtilis,QB5412,University of Goettingen,135461,ncbi
GCF_003426125.1,PRJNA485230,ASM342612v1,Chromosome,na,SAMN09786559,2018-08-23,GCA_003426125.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003426125.1,,yes,major,subtilis,IITK SM1,Indian Institute of Technology,135461,ncbi
GCF_014389245.2,PRJNA659394,ASM1438924v2,Contig,na,SAMN15904628,2021-01-17,GCA_014389245.2,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_014389245.2,,yes,major,subtilis,DSM 10,University of Hohenheim,135461,ncbi
GCF_017901775.1,PRJNA720287,ASM1790177v1,Contig,na,SAMN18644984,2021-04-12,GCA_017901775.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_017901775.1,,yes,major,subtilis,MBF10_19J,UI,135461,ncbi
GCF_010094155.1,PRJNA523788,ASM1009415v1,Contig,na,SAMN10987339,2020-02-03,GCA_010094155.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_010094155.1,,yes,major,subtilis,ABP2,CIIMAR - Interdisciplinary Centre of Marine and Environmental Research,135461,ncbi
GCF_009741365.1,PRJNA593013,ASM974136v1,Contig,na,SAMN13447072,2019-12-11,GCA_009741365.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_009741365.1,,yes,major,subtilis,PY79,Middle East Technical University,135461,ncbi
GCF_003336895.2,PRJNA471791,ASM333689v2,Contig,na,SAMN09217786,2020-07-30,GCA_003336895.2,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003336895.2,,yes,major,subtilis,OGU1,Middle East Technical University,135461,ncbi
GCF_003339745.1,PRJNA480737,ASM333974v1,Contig,na,SAMN09644090,2018-07-25,GCA_003339745.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003339745.1,,yes,major,subtilis,SBE1,Huazhong Agricutural University,135461,ncbi
GCF_013332455.1,PRJNA634250,ASM1333245v1,Contig,na,SAMN14987718,2020-06-11,GCA_013332455.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_013332455.1,,yes,major,subtilis,GR2.1,ENDOBICA,135461,ncbi
GCF_003931545.1,PRJNA507554,ASM393154v1,Contig,na,SAMN10497934,2018-12-08,GCA_003931545.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003931545.1,,yes,major,subtilis,BE27,University of Reims,135461,ncbi
GCF_002998795.1,PRJNA436554,ASM299879v1,Scaffold,na,SAMN08637881,2018-03-14,GCA_002998795.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002998795.1,,yes,major,subtilis,NMSX4,Rainer Borriss's shared submissions,135461,ncbi
GCF_001661555.1,PRJNA309052,ASM166155v1,Contig,na,SAMN04419588,2016-06-10,GCA_001661555.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001661555.1,,yes,major,subtilis,Y3,Nanjing Agricultural University,135461,ncbi
GCF_002998755.1,PRJNA436554,ASM299875v1,Scaffold,na,SAMN08637871,2018-03-14,GCA_002998755.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002998755.1,,yes,major,subtilis,SYST2,Rainer Borriss's shared submissions,135461,ncbi
GCF_000740475.1,PRJNA254215,ASM74047v1,Contig,na,SAMN02902142,2014-08-15,GCA_000740475.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_000740475.1,,yes,major,subtilis,NDmed,INRA - MICALIS,135461,ncbi
GCF_002906075.1,PRJNA391834,ASM290607v1,Contig,na,SAMN07276667,2018-01-29,GCA_002906075.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002906075.1,,yes,major,subtilis,SRCM101384,Microbial Institute for Fermentation Industry,135461,ncbi
GCF_002865715.1,PRJNA324391,ASM286571v1,Contig,na,SAMN05201389,2018-01-08,GCA_002865715.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002865715.1,,yes,major,subtilis,BSP4,Instituto Gulbenkian de Ciencia,135461,ncbi
GCF_000740485.1,PRJNA254216,ASM74048v1,Contig,na,SAMN02902143,2014-08-15,GCA_000740485.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_000740485.1,,yes,major,subtilis,NDfood,INRA - MICALIS,135461,ncbi
GCF_009996815.1,PRJNA602784,ASM999681v1,Contig,na,SAMN13907376,2020-01-29,GCA_009996815.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_009996815.1,,yes,major,subtilis,A52,CSIR-Institute of Microbial Technology,135461,ncbi
GCF_011800745.1,PRJNA484196,ASM1180074v1,Scaffold,na,SAMN09761081,2020-03-31,GCA_011800745.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_011800745.1,,yes,major,subtilis,EA-CB0575,Universidad EAFIT,135461,ncbi
GCF_013867545.1,PRJNA647640,ASM1386754v1,Contig,na,SAMN15579836,2020-07-28,GCA_013867545.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_013867545.1,,yes,major,subtilis,s-2,China Center of Industrial Culture Collection,135461,ncbi
GCF_001625135.1,PRJNA316980,ASM162513v1,Contig,na,SAMN04594889,2016-04-20,GCA_001625135.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001625135.1,,yes,major,subtilis,ALBA01,Ciquibic-Conicet-UNC,135461,ncbi
GCF_001057075.1,PRJNA267549,ASM105707v1,Contig,na,SAMN03197710,2015-07-10,GCA_001057075.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001057075.1,,yes,major,subtilis,516_BAMY,University of Washington,135461,ncbi
GCF_002865705.1,PRJNA324382,ASM286570v1,Contig,na,SAMN05201374,2018-01-08,GCA_002865705.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002865705.1,,yes,major,subtilis,BSP2,Instituto Gulbenkian de Ciencia,135461,ncbi
GCF_000344745.1,PRJNA82795,ASM34474v1,Complete Genome,na,SAMN02603273,2013-03-06,GCA_000344745.1,full,Bacillus,Bacillus subtilis subsp. subtilis 6051-HGW (firmicutes),GCF_000344745.1,,yes,major,subtilis,6051-HGW,"Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory",1147161,ncbi
GCF_006088795.1,PRJNA509107,ASM608879v1,Complete Genome,na,SAMN10537431,2019-06-06,GCA_006088795.1,full,Bacillus,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10 (firmicutes),GCF_006088795.1,,yes,major,subtilis,NCIB 3610,Zhejiang Tianke High Technology Development Co.Ltd.,535026,ncbi
GCF_000186085.1,PRJNA29891,ASM18608v1,Chromosome,na,SAMN02469323,2008-08-12,GCA_000186085.1,full,Bacillus,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10 (firmicutes),GCF_000186085.1,,yes,major,subtilis,NCIB 3610,Baylor College of Medicine,535026,ncbi
GCF_000009045.1,PRJNA76,ASM904v1,Complete Genome,na,SAMEA3138188,2009-03-17,GCA_000009045.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_000009045.1,Reference Genome,yes,major,subtilis,168,BSNR,224308,ncbi
GCF_013009385.1,PRJNA626600,ASM1300938v1,Complete Genome,na,SAMN14645747,2020-05-11,GCA_013009385.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_013009385.1,,yes,major,subtilis,168,Dansk: Universitet,224308,ncbi
GCF_012931705.2,PRJNA626600,ASM1293170v2,Complete Genome,na,SAMN14645746,2020-12-04,GCA_012931705.2,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_012931705.2,,yes,major,subtilis,168,Dansk: Universitet,224308,ncbi
GCF_000789275.1,PRJNA268543,ASM78927v1,Complete Genome,na,SAMN03222589,2014-12-04,GCA_000789275.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_000789275.1,,yes,major,subtilis,168,Medical University of Gdansk,224308,ncbi
GCF_024917115.1,PRJNA846324,ASM2491711v1,Complete Genome,na,SAMN30494013,2022-09-04,GCA_024917115.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_024917115.1,,yes,major,subtilis,168,Wuhan University,224308,ncbi
GCF_002009135.1,PRJNA368655,ASM200913v1,Chromosome,na,SAMN06268590,2017-03-02,GCA_002009135.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_002009135.1,,yes,major,subtilis,168,Georg-August-University Goettingen,224308,ncbi
GCF_002009095.1,PRJNA368652,ASM200909v1,Chromosome,na,SAMN06268574,2017-02-28,GCA_002009095.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_002009095.1,,yes,major,subtilis,168,Georg-August-University Goettingen,224308,ncbi
GCF_000155325.1,PRJNA29889,ASM15532v1,Chromosome,na,SAMN02469327,2008-08-12,GCA_000155325.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_000155325.1,,yes,major,subtilis,168,Baylor College of Medicine,224308,ncbi
GCF_000696635.1,PRJNA248606,ASM69663v1,Scaffold,na,SAMN02799703,2014-05-30,GCA_000696635.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. 168 (firmicutes),GCF_000696635.1,,yes,major,subtilis,168,Tianjin university,224308,ncbi
GCF_000699525.1,PRJNA172448,ASM69952v1,Complete Genome,na,SAMN02841094,2014-06-09,GCA_000699525.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. AG1839 (firmicutes),GCF_000699525.1,,yes,major,subtilis,AG1839,MIT,1221328,ncbi
GCF_000349795.1,PRJNA192249,ASM34979v1,Complete Genome,na,SAMN02603719,2013-03-29,GCA_000349795.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. BAB-1 (firmicutes),GCF_000349795.1,,yes,major,subtilis,BAB-1,"Plant Protection Institute, Hebei Academy of Agricultural and Forestry Sciences",1302650,ncbi
GCF_000321395.1,PRJNA166925,ASM32139v1,Complete Genome,na,SAMN02603212,2012-12-17,GCA_000321395.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. BSP1 (firmicutes),GCF_000321395.1,,yes,major,subtilis,BSP1,DSM Nutritional Products Ltd,1192196,ncbi
GCF_000155355.1,PRJNA29817,ASM15535v1,Chromosome,na,SAMN02469326,2008-08-12,GCA_000155355.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. JH642 (firmicutes),GCF_000155355.1,,yes,major,subtilis,JH642,Baylor College of Medicine,535025,ncbi
GCF_000699465.1,PRJNA172410,ASM69946v1,Complete Genome,na,SAMN02800681,2014-06-09,GCA_000699465.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. JH642 substr. AG174 (firmicutes),GCF_000699465.1,,yes,major,subtilis,JH642 substr. AG174,MIT,1232554,ncbi
GCF_000706705.1,PRJNA221154,ASM70670v1,Complete Genome,na,SAMN02673193,2014-06-13,GCA_000706705.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. OH 131.1 (firmicutes),GCF_000706705.1,,yes,major,subtilis,OH 131.1,NCAUR-ARS-USDA,1404258,ncbi
GCF_000227485.1,PRJNA68559,ASM22748v1,Complete Genome,na,SAMN02603351,2011-10-05,GCA_000227485.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. RO-NN-1 (firmicutes),GCF_000227485.1,,yes,major,subtilis,RO-NN-1,Institute for Genome Sciences,1052588,ncbi
GCF_000230755.1,PRJNA73499,ASM23075v2,Contig,na,SAMN02469591,2011-10-13,GCA_000230755.2,full,Bacillus,Bacillus subtilis subsp. subtilis str. SC-8 (firmicutes),GCF_000230755.1,,yes,major,subtilis,SC-8,Chung-Ang University,1089443,ncbi
GCF_012030675.1,PRJNA615188,ASM1203067v1,Complete Genome,na,SAMN14448286,2020-04-05,GCA_012030675.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. SMY (firmicutes),GCF_012030675.1,,yes,major,subtilis,SMY,University of Wisconsin - Madison,535024,ncbi
GCF_000155375.1,PRJNA29851,ASM15537v1,Chromosome,na,SAMN02469322,2008-08-12,GCA_000155375.1,full,Bacillus,Bacillus subtilis subsp. subtilis str. SMY (firmicutes),GCF_000155375.1,,yes,major,subtilis,SMY,Baylor College of Medicine,535024,ncbi
GCF_000737405.1,PRJNA205982,ASM73740v1,Complete Genome,na,SAMN02183432,2014-08-04,GCA_000737405.1,full,Bacillus,Bacillus subtilis TO-A (firmicutes),GCF_000737405.1,,yes,major,subtilis,TO-A,SRM University,1340494,ncbi
GCF_000338735.1,PRJNA175410,ASM33873v1,Complete Genome,na,SAMN02602961,2013-02-08,GCA_000338735.1,full,Bacillus,Bacillus subtilis XF-1 (firmicutes),GCF_000338735.1,,yes,major,subtilis,XF-1,Yunnan Agricultural University,1233100,ncbi
